query,date,age,gender
uk_food_brands_emphasizing_sustainability,20210916,55+,Male
thoughts_on_covid_19,20210916,Under 35,Male
british_airways,20210917,55+,Female
lightyear_car,20210917,55+,Male
holly_willoughby,20210917,55+,Female
holly_willoughby,20210917,Under 35,Female
bucomtyseductionc,20210917,55+,Male
national_geographic_traveller_food_wales,20210917,55+,Female
arket,20210917,55+,Female
holly_willoughby,20210917,55+,Male
aspigabeach,20210917,NULL,Female
attempre,20210917,Under 35,Female
inspirational_video_on_sustainability,20210918,35-54,Female
systems_dynamic_and_sustainability,20210918,35-54,Female
miito_kettle,20210918,55+,Male
dogfish_recipe_rick_stein,20210918,55+,Male
sustainable_lining_fabric_uk,20210918,35-54,Female
iema,20210918,35-54,Female
bridgerton_season_2_claudia_jessie,20210918,Under 35,Female
agenda_21,20210918,55+,Male
why_sustainable_fashion,20210919,Under 35,Female
recycled_plastic_kitchen_worktops,20210919,55+,Female
oxfam_vintage,20210919,35-54,Male
why_sustainable_fashion_matters,20210919,Under 35,Female
quantum_theory_on_real_world_research,20210919,55+,Male
find_writen_excamples_of_where_textures_have_made_there_item_sustanible,20210919,35-54,Male
find_writen_examples_of_where_textures_have_made_there_item_sustainable,20210919,35-54,Male
josh_niland,20210919,55+,Male
pharos_energy,20210919,35-54,Male
robertson_group,20210919,35-54,Male
the_chrystal_london,20210919,35-54,Female
pension_age,20210919,55+,Female
find_written_examples_of_where_textures_have_made_their_item_sustainable,20210919,35-54,Male
where_do_texture_product_made_there_item_sustanible,20210919,35-54,Male
sustainable_rural_development_and_local_government_muhammad_tarikul_islam,20210919,35-54,Male
cafes_in_wargrave_house_surgery,20210919,55+,Male
sustainabe_urbanism_ucl,20210920,Under 35,NULL
alternative_heating,20210920,55+,Male
latest_research_on_varroa_mite,20210920,55+,Male
sustainable_public_finances,20210920,55+,Male
gallegas_slates_37_cupa,20210920,55+,Male
greggs_packaging,20210920,35-54,Female
reading_fc,20210921,55+,NULL
reading_fc,20210921,55+,Female
robertson_group,20210921,35-54,Male
ground_heat_pumps_derbyshire,20210921,55+,Male
all_community_design_layout_plans_pdf,20210921,35-54,Female
creating_a_romantic_garden,20210921,35-54,Female
lekolar_sustainability,20210921,35-54,Female
altera,20210921,35-54,Male
alternative_heating_solutions,20210921,55+,Male
catering_companys_cornwall,20210921,35-54,Male
hydrogenated_vegetable_oil_is_not_sustainable,20210921,55+,Male
adaptive_governance_for_sustainable_solid_waste_management,20210921,35-54,Male
gas_prices,20210921,55+,Male
ikea_greenwich,20210922,55+,Male
wells_christmas_market,20210922,55+,Female
rwe,20210922,55+,Female
medallia_boat,20210922,35-54,Female
reading_fc,20210922,55+,Male
sustainable_eco_goods_truro,20210922,55+,Female
best_home_heating_systems,20210922,35-54,Female
honeywell,20210923,35-54,Female
environment_ideas_for_schools,20210923,35-54,Female
uyarra_e_gee_s_2013_transforming_urban_waste_into_sustainable_material_and_energy_usage_j_cleaner_prod_50_101110,20210923,35-54,Male
wells_at_christmas_market_2021,20210923,55+,Female
tina_svetek_formulating_for_equacare,20210923,35-54,Female
sympathex_is_sustainability,20210923,35-54,Female
decentralized_of_soild_waste_management_in_develoing_countries,20210924,35-54,Male
abdeen_mustafa_omer,20210924,55+,Male
strix_group_news,20210924,55+,Male
transition_management_new_mode_of_governance_for_sustainable_development,20210924,35-54,Male
sustainable_transition_of_centralized_solid_waste_management_towards_decentralized_solid_waste_management,20210924,35-54,Male
knights_park_cambridge,20210924,NULL,Male
withers_pja_sylvesterbradley_r_janes_dl_healey_jr_talboys_pj_2014_feed_the_crop_not_the_soil_rethinking_phosphorus_management_in_the_food_chain_environmental_science_technology_48_6523_6530_dxdoiorg101021es501670j,20210924,Under 35,Female
eco_government_scheme,20210925,55+,Male
is_sustainable_palm_oil_a_con,20210925,55+,Male
how_to_make_a_pyramid_out_of_cardboard,20210925,35-54,Female
transformative_goverance_in_solid_waste_management,20210925,35-54,Male
chawton_park_hosing_development,20210925,55+,Male
mossy_bottom_ballaghaderreen_daniel,20210926,35-54,Male
albaray_uk,20210926,35-54,Female
sugo_recipes,20210926,35-54,Female
stargate,20210926,35-54,Male
daikin_heat_pump,20210926,35-54,Male
alternative_to_gas_central_heating,20210926,35-54,Female
congestion_charge_in_2022,20210927,35-54,Female
sdg_introduction_wildlife,20210927,55+,Male
robertson_group_construction,20210927,35-54,Male
home_temperature_air_heat_source_pump,20210927,35-54,Male
solar_heating_grants_government_grants,20210927,55+,Male
air_heat_source_pump_any_good,20210927,35-54,Male
boots_launch_recycling_scheme,20210927,35-54,Male
urban_waste_transition_framework,20210927,35-54,Male
carbon_trading_and_piecemeal_approach,20210927,Under 35,Male
twc_consulting,20210927,NULL,Male
sustainablility,20210928,Under 35,Female
gresham_house_office,20210928,Under 35,Male
how_i_freiburg_sustainable_with_their_water,20210928,35-54,Male
tflgovukccyourview,20210928,55+,Female
phd_in_global_governance_and_sustainable_development_in_uk_today,20210928,35-54,Male
does_wells_have_a_christmas_market,20210928,55+,Male
alannah_westons_podcast_how_to_lead_a_sustainable_business,20210928,55+,Female
wells_christmas_market_2021,20210928,55+,Male
greenforce_foods,20210928,55+,Female
energy_saving_trust_wales,20210928,55+,Male
gerald_schwank_pcsk9_biotech,20210928,55+,Male
circular_cities_a_revolution_in_urban_sustainability,20210928,Under 35,NULL
how_i_freiburg_sustainable_with_their_water,20210928,35-54,Male
phd_in_global_goverance_ans_sustable_development_in_uk,20210928,35-54,Male
van_de_klundert_a_anschtz_j_integrated_sustainable_waste_managementthe_concept_waste_gouda_the_netherlands_2001,20210928,35-54,Male
seasoned_firewood_bristol,20210928,55+,Female
gerald_schwank_pcsk9,20210928,55+,Male
altera_infrastructure,20210928,35-54,Male
phd_in_global_goverance_ans_sustable_development_in_uk,20210928,35-54,Male
soco_pharoh_energy,20210928,35-54,Male
are_wyndham_sustainable,20210928,Under 35,Male
transforming_urban_waste_into_sustainable_material_and_energy_usage_the_case_of_greater_manchester_uk,20210928,35-54,Male
primark,20210928,35-54,Male
toilet_roll_uk,20210929,35-54,Female
south_sweden,20210929,55+,Male
mclaren_composites,20210929,35-54,Male
aspiga,20210929,35-54,Female
enel_spa_italia,20210929,55+,Male
yola_dog_food,20210929,35-54,Male
market_share_for_african_food_in_london_2020,20210929,Under 35,Female
electric_heat_pumps_boilers,20210929,55+,Male
adaptive_governance_in_sustainable_waste_management_in_developing_countries,20210929,35-54,Male
heat_pump_reviews,20210929,55+,Male
well_seasoned_wood_bristol,20210929,55+,Female
alcantara_fabric,20210929,55+,Male
eesabs_la_flex,20210930,55+,Male
eco_ethical_green_companies_in_uk_best_western,20210930,55+,Female
sustainable_dress_design_beh,20210930,35-54,Female
corporate_report_of_bmw,20210930,35-54,Female
jane_gilbert_miami_chief_heat_officer_september_2021,20210930,55+,Female
isover,20210930,55+,Male
delipack,20210930,35-54,Female
yolanda_foster_instagram,20210930,55+,Female
redheads_winery,20210930,55+,Male
the_substainability_hub_longdown,20210930,35-54,Male
beyond_chocolate,20210930,35-54,Female
mott_mcdonald_graduate_net_zero_carbon_and_sustainability_advisor,20211001,Under 35,Female
air_source_heat_pump_reviews,20211001,55+,Male
merchery,20211001,35-54,Female
socioinstitutional_barriers_and_enablers_for_the_waste_management_transition,20211001,35-54,Male
has_the_uk_been_short_of_butchery_experts_in_its_abattoirs_for_years,20211001,55+,Male
congestion_charge_new_dates,20211001,55+,Male
fair_bnb,20211002,35-54,Female
heat_pump_reviews,20211002,55+,Male
vegan_cafe_bread_street,20211002,35-54,Male
found_and_vision,20211002,55+,Female
smith_a_stirling_a_berkhout_f_2005_the_governance_of_sustainable_sociotechnical_transitions_res_policy_34_14911510,20211002,35-54,Male
the_multilevel_perspective_on_sustainability_transitions_responses_to_seven_criticisms,20211002,35-54,Male
how_to_drain_water_away_from_house,20211002,55+,Male
vegan_nike_trainers,20211002,NULL,Female
heat_pump_systems,20211002,55+,Male
micro_trends_sutainabity,20211003,Under 35,Female
daikin_heat_pump,20211003,55+,Female
the_peddler_whitehaven,20211003,35-54,Female
four_way_heating_kings_lynn,20211003,35-54,Male
london_marathon,20211003,35-54,Male
timber_modular_classroom_london,20211003,35-54,Male
restore_eco_program,20211003,55+,Female
superdrug,20211003,55+,NULL
chester_essex_palm_oil_free,20211003,NULL,NULL
plastic_omnium_automotive_ltd,20211004,35-54,Female
micro_trends_sutainabity,20211004,Under 35,Female
wholesale_cosmetic_packaging,20211004,35-54,Female
jet2,20211004,55+,Male
wellseasonedwood,20211004,55+,Female
brands_who_use_pineapple_leather,20211004,Under 35,Male
how_much_does_electric_central_heating_cost_to_install_in_a_cottage_house_in_the_uk,20211004,55+,Male
aniic,20211004,55+,Female
geels_multilevel_perspective,20211005,Under 35,NULL
uk_maldives,20211005,55+,Male
what_is_the_effects_when_sustainable_economic_development_practices_in_a_country_are_not_implemented,20211005,35-54,Female
2022_f1_power_plant,20211005,55+,Male
macron_emmanuel,20211005,55+,Female
superdrug,20211005,55+,Male
f1_fuel,20211005,55+,Male
energy_efficiency_in_malmo,20211005,35-54,Male
green_home_systems,20211005,55+,Male
unilever_transparency_csr,20211005,35-54,Male
white_fish_substitute_for_cod,20211005,55+,Male
combining_luxury_and_sustainability_sach_kukadia_cofounder_secret_sales_and_7879,20211005,35-54,Female
albaray,20211005,35-54,Female
environmental_sustainability_of_architectural_deign,20211006,35-54,Female
harlow_sustainable_trasnport_corridor,20211006,55+,Female
alternative_heating_systems_to_consider_if_replacing_gas_boiler,20211006,55+,Male
tflgovukccyourview,20211006,55+,Female
sustainable_office_furniture_uk,20211006,35-54,Female
harlow_sustainable_trasnport_corridor,20211006,55+,Female
f1_net_zero_carbon,20211006,Under 35,Male
easyjet,20211006,35-54,Male
oxford_health_sustainability_workshop,20211006,Under 35,Female
cattle_ranching_deforestation_facts,20211006,35-54,Male
pat_mulhern_civil_engineering_ireland_ltd_pmce_ltdcontacts,20211006,35-54,Female
david_attenborough_quotes_about_needing_to_chose_sustainable_living,20211006,35-54,Female
is_today_wednesday,20211006,55+,Male
easyjet_share_news,20211006,35-54,Female
adaptive_governance_a_catalyst_for_advancing_sustainable_urban_transformation_in_the_global_south_international_journal_of_water_resources_development_1,20211006,35-54,Male
noise_and_emissions_related_to_overcapacity_sustainable,20211007,Under 35,Male
gwen_harrison_kendal,20211007,55+,Female
long_sleeve_tshirts_ladies,20211007,55+,Female
best_eco_friendly_knitwear,20211007,55+,Female
sustainable_psychiatric_care,20211007,35-54,Male
zouk_capital,20211007,55+,NULL
glasgow_city_council,20211007,55+,Female
ggbs,20211007,35-54,Male
wholesalers_of_pet_felt_panels,20211007,35-54,Female
csr_of_wetherspoon_plc,20211007,35-54,NULL
thought_clothing_sale,20211008,55+,Female
bee_hives,20211008,35-54,Male
moist_cattle_feeds,20211008,55+,Female
daikin_residential_aircon,20211008,55+,Male
funds_for_permaculture_projects_uk,20211008,Under 35,Male
greening_wymondham,20211008,55+,Female
ground_source_heat_pumps,20211009,55+,Male
wartsila_fareham,20211009,55+,Male
thomas_lloyd,20211009,35-54,Female
hake_fillet_recipes,20211009,35-54,Female
absolut_cashmere,20211010,NULL,Female
albaray_clothing,20211010,35-54,Female
jeanwtte_longfield,20211010,55+,Female
carbon_capture_and_storage_projects_in_uk,20211010,35-54,Male
heat_pumps_for_homes,20211010,35-54,Male
how_is_londons_olympic_park_an_example_of_a_sustainable_development,20211011,Under 35,Female
print_work,20211011,55+,Female
foresight20forestry20fund,20211011,55+,Male
gresham_house_forestry,20211011,55+,Male
zeegers_y_and_i_f_clark_2014_students_perceptions_of_education_for_sustainable_development_international_journal_of_sustainability_in_higher_education_15_2_242253,20211011,Under 35,Female
synthetic_diesel_from_renewable_energy,20211011,35-54,Male
sustainable_developmental_goals,20211011,Under 35,Female
hitachi,20211011,55+,Female
what_is_a_heat_pump,20211011,55+,Male
asda_automated_online_grocery_delivery_van,20211011,55+,NULL
gfg_alliance_liberty_steel,20211011,55+,Male
aviation_saf,20211011,35-54,Female
albaray_clothing,20211011,35-54,Female
heathrow_sustainability_push_for_cop26,20211011,35-54,Female
heathrow_sustainability_push_for_cop26,20211011,35-54,Female
uk_buy_fresh_cherries_lancaster_uk,20211011,55+,NULL
seed_madagascar,20211011,55+,Male
jfsc_matthew_clegg,20211011,35-54,Male
albaray_clothing,20211011,35-54,Male
british_eco_friendly_knitwear,20211012,55+,Female
comment_on_the_sustainability_of_using_cumulative_frequency_diagrams_to_compare_thee_ditributions,20211012,NULL,Female
sustainable_british_knitwear,20211012,55+,Female
bbc_news,20211012,55+,Male
sustainable_british_knitwear,20211012,55+,Female
how_much_do_heat_pumps_cost,20211012,55+,Male
paul_polman_ceo_unilever_mobilise_the_young,20211012,35-54,Male
heating_grants_for_disabled,20211012,55+,Female
effective_microorganisims_uk,20211012,35-54,Female
paul_polman_mobilise_young_people_video,20211012,35-54,Male
thermoplastics_ir_thermosetting_plastics_which_is_more_sustainable,20211012,35-54,Female
sustainable_cities,20211012,55+,Female
sustainable_development_goals_food_security,20211012,55+,Male
harlow_sustainable_transport_corridor,20211012,55+,Female
sustainable_advent_calendars_2021,20211012,55+,Female
sustainable_british_knitwear,20211012,55+,Female
congestion_charge_changes_2022,20211012,35-54,Female
massoud_m_a_et_al_2019_towards_improved_governance_for_sustainable_solid_waste_management_in_lebanon_centralised_vs_decentralised_approaches_waste_management_and_research_377_pp_686697_doi_1011770734242x19836705,20211013,35-54,Male
zouk_ventures_limited,20211013,Under 35,Female
jet_2_plc_investor_relation_sustainability,20211013,35-54,Female
british_airways_current_livery,20211013,55+,Male
harry_and_meghan_latest_news,20211013,35-54,Female
organic_clothing_uk,20211013,55+,Female
community_clothing_bolton,20211013,35-54,Male
paul_grimwood_hanningfield,20211013,35-54,Male
companies_dealing_palm_oil,20211013,55+,Male
coldplay,20211014,55+,Female
heating_sources,20211014,Under 35,Male
how_to_conduct_sustainability_assessment_buisiness,20211014,35-54,Female
do_macvities_use_palm_oil,20211014,NULL,NULL
coldplay_tour,20211014,35-54,NULL
municipal_solid_waste_management_in_khulna_city_in_bangladesh,20211014,35-54,Male
greyfort_impney_estate_limited,20211014,55+,Male
albaray_clothing,20211014,55+,Female
coldplay_songs,20211014,55+,Male
ncdean_whisky,20211014,55+,Female
what_does_sustaiabillity_of_mean_in_business,20211014,35-54,Female
coldplay,20211014,55+,Male
coldplay_world_tour,20211014,55+,Male
municipal_solid_waste_management_in_jeshore_city_in_bangladesh,20211014,35-54,Male
ncnean_whisky,20211014,55+,Female
do_macvities_use_palm_oil,20211014,NULL,NULL
domestic_home_heat_exchangers,20211014,55+,Male
coldplay,20211014,35-54,Male
courses_making_biodiesel_uk_map,20211014,35-54,Male
sasb_sustainability_reporting_courses,20211014,55+,Male
coldplay,20211014,55+,Female
ricardo_plc,20211015,55+,Male
heat_pumps_how_they_work,20211015,35-54,Male
azurak_totnes,20211015,55+,Female
